bone	bone_rest_x_global_origin_in_meters	bone_rest_y_global_origin_in_meters	bone_rest_z_global_origin_in_meters	bone_rest_truncated_normalized_basis_axis_x_0	bone_rest_truncated_normalized_basis_axis_x_1	bone_rest_truncated_normalized_basis_axis_x_2	bone_rest_truncated_normalized_basis_axis_y_0	bone_rest_truncated_normalized_basis_axis_y_1	bone_rest_truncated_normalized_basis_axis_y_2	bone_rest_x_global_scale_in_meters	bone_rest_y_global_scale_in_meters	bone_rest_z_global_scale_in_meters	bone_x_global_origin_in_meters	bone_y_global_origin_in_meters	bone_z_global_origin_in_meters	bone_truncated_normalized_basis_axis_x_0	bone_truncated_normalized_basis_axis_x_1	bone_truncated_normalized_basis_axis_x_2	bone_truncated_normalized_basis_axis_y_0	bone_truncated_normalized_basis_axis_y_1	bone_truncated_normalized_basis_axis_y_2	bone_x_global_scale_in_meters	bone_y_global_scale_in_meters	bone_z_global_scale_in_meters	bone_parent_y_global_origin_in_meters	bone_parent_z_global_origin_in_meters	bone_parent_truncated_normalized_basis_axis_x_0	bone_parent_truncated_normalized_basis_axis_x_1	bone_parent_truncated_normalized_basis_axis_x_2	bone_parent_truncated_normalized_basis_axis_y_0	bone_parent_truncated_normalized_basis_axis_y_1	bone_parent_truncated_normalized_basis_axis_y_2	bone_parent_x_global_scale_in_meters	bone_parent_y_global_scale_in_meters	bone_parent_z_global_scale_in_meters	bone_hierarchy	specification_version	label
eye_light_R	0.02764499373734	0.02764499373734	0.02764499373734	1	0	0	0	1	0	1	1	1	0.02764503099024	1.39317560195923	-0.01235366240144	1	0	0	0	1	0	1	1	1	1.39317560195923	-0.01235366240144	1	0	0	0	1	0	1	1	1	Hips,,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,LeftToeEnd,RightUpLeg,RightLeg,RightFoot,RightToeBase,RightToeEnd,skirt_01_01,skirt_01_02,skirt_02_01,skirt_02_02,skirt_03_01,skirt_03_02,skirt_04_01,skirt_04_02,skirt_05_01,skirt_05_02,skirt_06_01,skirt_06_02,skirt_07_01,skirt_07_02,skirt_08_01,skirt_08_02,skirt_09_01,skirt_09_02,skirt_10_01,skirt_10_02,Spine,Spine1,Spine2,Spine3,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingersBase,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex4,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle4,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky4,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing4,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb4,Neck,Neck1,Head,eye_L,eye_light_L,eye_light_R,eye_R,hair1_L,hair2_L,hair3_L,hair4_L,hair5_L,hair6_L,hair7_L,hair8_L,hair1_R,hair2_R,hair3_R,hair4_R,hair5_R,hair6_R,hair7_R,hair8_R,hair_01_01,hair_01_02,hair_02_01,hair_02_02,hair_03_01,hair_03_02,HeadEnd,mituami1,mituami2,mituami3,mituami4,mituami_F,mouth,tongue01,tongue02,tongue03,ribbon_L,ribbon_R,RightShoulder,RightArm,RightForeArm,RightHand,RightFingersBase,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex4,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle4,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky4,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing4,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb4,tit_L,tit_R	VRM_VERSION_NONE	VRM_BONE_NONE
eye_R	0.02764499187469	0.02764499187469	0.02764499187469	1	0	0	0	1	0	1	1	1	0.0276450291276	1.39317560195923	-0.01055377162993	1	0	0	0	1	0	1	1	1	1.39317560195923	-0.01055377162993	1	0	0	0	1	0	1	1	1	Hips,,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,LeftToeEnd,RightUpLeg,RightLeg,RightFoot,RightToeBase,RightToeEnd,skirt_01_01,skirt_01_02,skirt_02_01,skirt_02_02,skirt_03_01,skirt_03_02,skirt_04_01,skirt_04_02,skirt_05_01,skirt_05_02,skirt_06_01,skirt_06_02,skirt_07_01,skirt_07_02,skirt_08_01,skirt_08_02,skirt_09_01,skirt_09_02,skirt_10_01,skirt_10_02,Spine,Spine1,Spine2,Spine3,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingersBase,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex4,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle4,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky4,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing4,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb4,Neck,Neck1,Head,eye_L,eye_light_L,eye_light_R,eye_R,hair1_L,hair2_L,hair3_L,hair4_L,hair5_L,hair6_L,hair7_L,hair8_L,hair1_R,hair2_R,hair3_R,hair4_R,hair5_R,hair6_R,hair7_R,hair8_R,hair_01_01,hair_01_02,hair_02_01,hair_02_02,hair_03_01,hair_03_02,HeadEnd,mituami1,mituami2,mituami3,mituami4,mituami_F,mouth,tongue01,tongue02,tongue03,ribbon_L,ribbon_R,RightShoulder,RightArm,RightForeArm,RightHand,RightFingersBase,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex4,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle4,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky4,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing4,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb4,tit_L,tit_R	VRM_VERSION_NONE	rightEye
hair1_L	-0.06572435051203	-0.06572435051203	-0.06572435051203	1	0	0	0	1	0	1	1	1	-0.06572431325912	1.46746277809143	0.08173758536577	1	0	0	0	1	0	1	1	1	1.46746277809143	0.08173758536577	1	0	0	0	1	0	1	1	1	Hips,,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,LeftToeEnd,RightUpLeg,RightLeg,RightFoot,RightToeBase,RightToeEnd,skirt_01_01,skirt_01_02,skirt_02_01,skirt_02_02,skirt_03_01,skirt_03_02,skirt_04_01,skirt_04_02,skirt_05_01,skirt_05_02,skirt_06_01,skirt_06_02,skirt_07_01,skirt_07_02,skirt_08_01,skirt_08_02,skirt_09_01,skirt_09_02,skirt_10_01,skirt_10_02,Spine,Spine1,Spine2,Spine3,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingersBase,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex4,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle4,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky4,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing4,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb4,Neck,Neck1,Head,eye_L,eye_light_L,eye_light_R,eye_R,hair1_L,hair2_L,hair3_L,hair4_L,hair5_L,hair6_L,hair7_L,hair8_L,hair1_R,hair2_R,hair3_R,hair4_R,hair5_R,hair6_R,hair7_R,hair8_R,hair_01_01,hair_01_02,hair_02_01,hair_02_02,hair_03_01,hair_03_02,HeadEnd,mituami1,mituami2,mituami3,mituami4,mituami_F,mouth,tongue01,tongue02,tongue03,ribbon_L,ribbon_R,RightShoulder,RightArm,RightForeArm,RightHand,RightFingersBase,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex4,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle4,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky4,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing4,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb4,tit_L,tit_R	VRM_VERSION_NONE	VRM_BONE_NONE
hair2_L	-0.00617983192205	-0.00617983192205	-0.00617983192205	1	0	0	0	1	0	1	1	1	-0.07190414518118	1.34810221195221	0.09138847142458	1	0	0	0	1	0	1	1	1	1.34810221195221	0.09138847142458	1	0	0	0	1	0	1	1	1	Hips,,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,LeftToeEnd,RightUpLeg,RightLeg,RightFoot,RightToeBase,RightToeEnd,skirt_01_01,skirt_01_02,skirt_02_01,skirt_02_02,skirt_03_01,skirt_03_02,skirt_04_01,skirt_04_02,skirt_05_01,skirt_05_02,skirt_06_01,skirt_06_02,skirt_07_01,skirt_07_02,skirt_08_01,skirt_08_02,skirt_09_01,skirt_09_02,skirt_10_01,skirt_10_02,Spine,Spine1,Spine2,Spine3,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingersBase,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex4,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle4,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky4,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing4,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb4,Neck,Neck1,Head,eye_L,eye_light_L,eye_light_R,eye_R,hair1_L,hair2_L,hair3_L,hair4_L,hair5_L,hair6_L,hair7_L,hair8_L,hair1_R,hair2_R,hair3_R,hair4_R,hair5_R,hair6_R,hair7_R,hair8_R,hair_01_01,hair_01_02,hair_02_01,hair_02_02,hair_03_01,hair_03_02,HeadEnd,mituami1,mituami2,mituami3,mituami4,mituami_F,mouth,tongue01,tongue02,tongue03,ribbon_L,ribbon_R,RightShoulder,RightArm,RightForeArm,RightHand,RightFingersBase,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex4,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle4,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky4,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing4,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb4,tit_L,tit_R	VRM_VERSION_NONE	VRM_BONE_NONE
hair3_L	-0.01611710339785	-0.01611710339785	-0.01611710339785	1	0	0	0	1	0	1	1	1	-0.08802124857903	1.2493736743927	0.10891158133745	1	0	0	0	1	0	1	1	1	1.2493736743927	0.10891158133745	1	0	0	0	1	0	1	1	1	Hips,,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,LeftToeEnd,RightUpLeg,RightLeg,RightFoot,RightToeBase,RightToeEnd,skirt_01_01,skirt_01_02,skirt_02_01,skirt_02_02,skirt_03_01,skirt_03_02,skirt_04_01,skirt_04_02,skirt_05_01,skirt_05_02,skirt_06_01,skirt_06_02,skirt_07_01,skirt_07_02,skirt_08_01,skirt_08_02,skirt_09_01,skirt_09_02,skirt_10_01,skirt_10_02,Spine,Spine1,Spine2,Spine3,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingersBase,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex4,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle4,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky4,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing4,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb4,Neck,Neck1,Head,eye_L,eye_light_L,eye_light_R,eye_R,hair1_L,hair2_L,hair3_L,hair4_L,hair5_L,hair6_L,hair7_L,hair8_L,hair1_R,hair2_R,hair3_R,hair4_R,hair5_R,hair6_R,hair7_R,hair8_R,hair_01_01,hair_01_02,hair_02_01,hair_02_02,hair_03_01,hair_03_02,HeadEnd,mituami1,mituami2,mituami3,mituami4,mituami_F,mouth,tongue01,tongue02,tongue03,ribbon_L,ribbon_R,RightShoulder,RightArm,RightForeArm,RightHand,RightFingersBase,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex4,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle4,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky4,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing4,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb4,tit_L,tit_R	VRM_VERSION_NONE	VRM_BONE_NONE
hair4_L	-0.03533042222261	-0.03533042222261	-0.03533042222261	1	0	0	0	1	0	1	1	1	-0.12335167080164	1.11047899723053	0.13401648402214	1	0	0	0	1	0	1	1	1	1.11047899723053	0.13401648402214	1	0	0	0	1	0	1	1	1	Hips,,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,LeftToeEnd,RightUpLeg,RightLeg,RightFoot,RightToeBase,RightToeEnd,skirt_01_01,skirt_01_02,skirt_02_01,skirt_02_02,skirt_03_01,skirt_03_02,skirt_04_01,skirt_04_02,skirt_05_01,skirt_05_02,skirt_06_01,skirt_06_02,skirt_07_01,skirt_07_02,skirt_08_01,skirt_08_02,skirt_09_01,skirt_09_02,skirt_10_01,skirt_10_02,Spine,Spine1,Spine2,Spine3,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingersBase,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex4,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle4,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky4,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing4,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb4,Neck,Neck1,Head,eye_L,eye_light_L,eye_light_R,eye_R,hair1_L,hair2_L,hair3_L,hair4_L,hair5_L,hair6_L,hair7_L,hair8_L,hair1_R,hair2_R,hair3_R,hair4_R,hair5_R,hair6_R,hair7_R,hair8_R,hair_01_01,hair_01_02,hair_02_01,hair_02_02,hair_03_01,hair_03_02,HeadEnd,mituami1,mituami2,mituami3,mituami4,mituami_F,mouth,tongue01,tongue02,tongue03,ribbon_L,ribbon_R,RightShoulder,RightArm,RightForeArm,RightHand,RightFingersBase,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex4,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle4,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky4,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing4,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb4,tit_L,tit_R	VRM_VERSION_NONE	VRM_BONE_NONE
hair5_L	-0.0704604908824	-0.0704604908824	-0.0704604908824	1	0	0	0	1	0	1	1	1	-0.19381216168404	0.99257457256317	0.1820182800293	1	0	0	0	1	0	1	1	1	0.99257457256317	0.1820182800293	1	0	0	0	1	0	1	1	1	Hips,,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,LeftToeEnd,RightUpLeg,RightLeg,RightFoot,RightToeBase,RightToeEnd,skirt_01_01,skirt_01_02,skirt_02_01,skirt_02_02,skirt_03_01,skirt_03_02,skirt_04_01,skirt_04_02,skirt_05_01,skirt_05_02,skirt_06_01,skirt_06_02,skirt_07_01,skirt_07_02,skirt_08_01,skirt_08_02,skirt_09_01,skirt_09_02,skirt_10_01,skirt_10_02,Spine,Spine1,Spine2,Spine3,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingersBase,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex4,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle4,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky4,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing4,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb4,Neck,Neck1,Head,eye_L,eye_light_L,eye_light_R,eye_R,hair1_L,hair2_L,hair3_L,hair4_L,hair5_L,hair6_L,hair7_L,hair8_L,hair1_R,hair2_R,hair3_R,hair4_R,hair5_R,hair6_R,hair7_R,hair8_R,hair_01_01,hair_01_02,hair_02_01,hair_02_02,hair_03_01,hair_03_02,HeadEnd,mituami1,mituami2,mituami3,mituami4,mituami_F,mouth,tongue01,tongue02,tongue03,ribbon_L,ribbon_R,RightShoulder,RightArm,RightForeArm,RightHand,RightFingersBase,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex4,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle4,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky4,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing4,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb4,tit_L,tit_R	VRM_VERSION_NONE	VRM_BONE_NONE
hair6_L	-0.12000236660242	-0.12000236660242	-0.12000236660242	1	0	0	0	1	0	1	1	1	-0.31381452083588	0.85419869422913	0.24911871552467	1	0	0	0	1	0	1	1	1	0.85419869422913	0.24911871552467	1	0	0	0	1	0	1	1	1	Hips,,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,LeftToeEnd,RightUpLeg,RightLeg,RightFoot,RightToeBase,RightToeEnd,skirt_01_01,skirt_01_02,skirt_02_01,skirt_02_02,skirt_03_01,skirt_03_02,skirt_04_01,skirt_04_02,skirt_05_01,skirt_05_02,skirt_06_01,skirt_06_02,skirt_07_01,skirt_07_02,skirt_08_01,skirt_08_02,skirt_09_01,skirt_09_02,skirt_10_01,skirt_10_02,Spine,Spine1,Spine2,Spine3,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingersBase,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex4,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle4,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky4,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing4,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb4,Neck,Neck1,Head,eye_L,eye_light_L,eye_light_R,eye_R,hair1_L,hair2_L,hair3_L,hair4_L,hair5_L,hair6_L,hair7_L,hair8_L,hair1_R,hair2_R,hair3_R,hair4_R,hair5_R,hair6_R,hair7_R,hair8_R,hair_01_01,hair_01_02,hair_02_01,hair_02_02,hair_03_01,hair_03_02,HeadEnd,mituami1,mituami2,mituami3,mituami4,mituami_F,mouth,tongue01,tongue02,tongue03,ribbon_L,ribbon_R,RightShoulder,RightArm,RightForeArm,RightHand,RightFingersBase,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex4,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle4,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky4,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing4,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb4,tit_L,tit_R	VRM_VERSION_NONE	VRM_BONE_NONE
hair7_L	-0.08705069869757	-0.08705069869757	-0.08705069869757	1	0	0	0	1	0	1	1	1	-0.40086522698402	0.75955533981323	0.29218465089798	1	0	0	0	1	0	1	1	1	0.75955533981323	0.29218465089798	1	0	0	0	1	0	1	1	1	Hips,,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,LeftToeEnd,RightUpLeg,RightLeg,RightFoot,RightToeBase,RightToeEnd,skirt_01_01,skirt_01_02,skirt_02_01,skirt_02_02,skirt_03_01,skirt_03_02,skirt_04_01,skirt_04_02,skirt_05_01,skirt_05_02,skirt_06_01,skirt_06_02,skirt_07_01,skirt_07_02,skirt_08_01,skirt_08_02,skirt_09_01,skirt_09_02,skirt_10_01,skirt_10_02,Spine,Spine1,Spine2,Spine3,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingersBase,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex4,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle4,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky4,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing4,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb4,Neck,Neck1,Head,eye_L,eye_light_L,eye_light_R,eye_R,hair1_L,hair2_L,hair3_L,hair4_L,hair5_L,hair6_L,hair7_L,hair8_L,hair1_R,hair2_R,hair3_R,hair4_R,hair5_R,hair6_R,hair7_R,hair8_R,hair_01_01,hair_01_02,hair_02_01,hair_02_02,hair_03_01,hair_03_02,HeadEnd,mituami1,mituami2,mituami3,mituami4,mituami_F,mouth,tongue01,tongue02,tongue03,ribbon_L,ribbon_R,RightShoulder,RightArm,RightForeArm,RightHand,RightFingersBase,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex4,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle4,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky4,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing4,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb4,tit_L,tit_R	VRM_VERSION_NONE	VRM_BONE_NONE
hair8_L	-0.04016853123903	-0.04016853123903	-0.04016853123903	1	0	0	0	1	0	1	1	1	-0.44103375077248	0.70247614383698	0.30645534396172	1	0	0	0	1	0	1	1	1	0.70247614383698	0.30645534396172	1	0	0	0	1	0	1	1	1	Hips,,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,LeftToeEnd,RightUpLeg,RightLeg,RightFoot,RightToeBase,RightToeEnd,skirt_01_01,skirt_01_02,skirt_02_01,skirt_02_02,skirt_03_01,skirt_03_02,skirt_04_01,skirt_04_02,skirt_05_01,skirt_05_02,skirt_06_01,skirt_06_02,skirt_07_01,skirt_07_02,skirt_08_01,skirt_08_02,skirt_09_01,skirt_09_02,skirt_10_01,skirt_10_02,Spine,Spine1,Spine2,Spine3,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingersBase,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex4,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle4,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky4,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing4,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb4,Neck,Neck1,Head,eye_L,eye_light_L,eye_light_R,eye_R,hair1_L,hair2_L,hair3_L,hair4_L,hair5_L,hair6_L,hair7_L,hair8_L,hair1_R,hair2_R,hair3_R,hair4_R,hair5_R,hair6_R,hair7_R,hair8_R,hair_01_01,hair_01_02,hair_02_01,hair_02_02,hair_03_01,hair_03_02,HeadEnd,mituami1,mituami2,mituami3,mituami4,mituami_F,mouth,tongue01,tongue02,tongue03,ribbon_L,ribbon_R,RightShoulder,RightArm,RightForeArm,RightHand,RightFingersBase,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex4,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle4,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky4,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing4,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb4,tit_L,tit_R	VRM_VERSION_NONE	VRM_BONE_NONE
hair1_R	0.06571993976831	0.06571993976831	0.06571993976831	1	0	0	0	1	0	1	1	1	0.06571997702122	1.46746301651001	0.08173764497042	1	0	0	0	1	0	1	1	1	1.46746301651001	0.08173764497042	1	0	0	0	1	0	1	1	1	Hips,,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,LeftToeEnd,RightUpLeg,RightLeg,RightFoot,RightToeBase,RightToeEnd,skirt_01_01,skirt_01_02,skirt_02_01,skirt_02_02,skirt_03_01,skirt_03_02,skirt_04_01,skirt_04_02,skirt_05_01,skirt_05_02,skirt_06_01,skirt_06_02,skirt_07_01,skirt_07_02,skirt_08_01,skirt_08_02,skirt_09_01,skirt_09_02,skirt_10_01,skirt_10_02,Spine,Spine1,Spine2,Spine3,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingersBase,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex4,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle4,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky4,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing4,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb4,Neck,Neck1,Head,eye_L,eye_light_L,eye_light_R,eye_R,hair1_L,hair2_L,hair3_L,hair4_L,hair5_L,hair6_L,hair7_L,hair8_L,hair1_R,hair2_R,hair3_R,hair4_R,hair5_R,hair6_R,hair7_R,hair8_R,hair_01_01,hair_01_02,hair_02_01,hair_02_02,hair_03_01,hair_03_02,HeadEnd,mituami1,mituami2,mituami3,mituami4,mituami_F,mouth,tongue01,tongue02,tongue03,ribbon_L,ribbon_R,RightShoulder,RightArm,RightForeArm,RightHand,RightFingersBase,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex4,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle4,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky4,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing4,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb4,tit_L,tit_R	VRM_VERSION_NONE	VRM_BONE_NONE
