bone	bone_rest_x_global_origin_in_meters	bone_rest_y_global_origin_in_meters	bone_rest_z_global_origin_in_meters	bone_rest_truncated_normalized_basis_axis_x_0	bone_rest_truncated_normalized_basis_axis_x_1	bone_rest_truncated_normalized_basis_axis_x_2	bone_rest_truncated_normalized_basis_axis_y_0	bone_rest_truncated_normalized_basis_axis_y_1	bone_rest_truncated_normalized_basis_axis_y_2	bone_rest_x_global_scale_in_meters	bone_rest_y_global_scale_in_meters	bone_rest_z_global_scale_in_meters	bone_x_global_origin_in_meters	bone_y_global_origin_in_meters	bone_z_global_origin_in_meters	bone_truncated_normalized_basis_axis_x_0	bone_truncated_normalized_basis_axis_x_1	bone_truncated_normalized_basis_axis_x_2	bone_truncated_normalized_basis_axis_y_0	bone_truncated_normalized_basis_axis_y_1	bone_truncated_normalized_basis_axis_y_2	bone_x_global_scale_in_meters	bone_y_global_scale_in_meters	bone_z_global_scale_in_meters	bone_parent_y_global_origin_in_meters	bone_parent_z_global_origin_in_meters	bone_parent_truncated_normalized_basis_axis_x_0	bone_parent_truncated_normalized_basis_axis_x_1	bone_parent_truncated_normalized_basis_axis_x_2	bone_parent_truncated_normalized_basis_axis_y_0	bone_parent_truncated_normalized_basis_axis_y_1	bone_parent_truncated_normalized_basis_axis_y_2	bone_parent_x_global_scale_in_meters	bone_parent_y_global_scale_in_meters	bone_parent_z_global_scale_in_meters	bone_hierarchy	specification_version	label
Spine	-0.00000000008112	-0.00000000008112	-0.00000000008112	1	0	0	0	1	0	1	1	1	0.00000000002972	1.09179198741913	-0.07648921012878	1	0	0	0	1	0	1	1	1	1.09179198741913	-0.07648921012878	1	0	0	0	1	0	1	1	1	Hips,,LeftSkirt02,LeftSkirt02_end,LeftSkirt03,LeftSkirt03_end,LeftUpLeg,LeftLeg,LeftFoot,LeftToe,LeftToe_end,LeftSkirt01,LeftSkirt01_end,RightSkirt02,RightSkirt02_end,RightSkirt03,RightSkirt03_end,RightUpLeg,RightLeg,RightFoot,RightToe,RightToe_end,RightSkirt01,RightSkirt01_end,Spine,Chest,LeftBust,LeftBust_end,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex3_end,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle3_end,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky3_end,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing3_end,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb3_end,Neck,Head,HairBack1,HairBack2,HairBack3,HairBack3_end,HairBangs_L,HairBangs_L_end,HairBangs_R,HairBangs_R_end,HairSide1_L,HairSide2_L,HairSide3_L,HairSide3_L_end,HairSide1_R,HairSide2_R,HairSide3_R,HairSide3_R_end,LeftEye,LeftEye_end,RightEye,RightEye_end,tongue01,tongue02,tongue03,tongue03_end,RightBust,RightBust_end,RightShoulder,RightArm,RightForeArm,RightHand,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex3_end,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle3_end,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky3_end,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing3_end,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb3_end	VRM_VERSION_NONE	spine
Chest	-0.00000000122693	-0.00000000122693	-0.00000000122693	1	0	0	0	1	0	1	1	1	-0.00000000119721	1.19764149188995	-0.0700786113739	1	0	0	0	1	0	1	1	1	1.19764149188995	-0.0700786113739	1	0	0	0	1	0	1	1	1	Hips,,LeftSkirt02,LeftSkirt02_end,LeftSkirt03,LeftSkirt03_end,LeftUpLeg,LeftLeg,LeftFoot,LeftToe,LeftToe_end,LeftSkirt01,LeftSkirt01_end,RightSkirt02,RightSkirt02_end,RightSkirt03,RightSkirt03_end,RightUpLeg,RightLeg,RightFoot,RightToe,RightToe_end,RightSkirt01,RightSkirt01_end,Spine,Chest,LeftBust,LeftBust_end,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex3_end,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle3_end,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky3_end,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing3_end,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb3_end,Neck,Head,HairBack1,HairBack2,HairBack3,HairBack3_end,HairBangs_L,HairBangs_L_end,HairBangs_R,HairBangs_R_end,HairSide1_L,HairSide2_L,HairSide3_L,HairSide3_L_end,HairSide1_R,HairSide2_R,HairSide3_R,HairSide3_R_end,LeftEye,LeftEye_end,RightEye,RightEye_end,tongue01,tongue02,tongue03,tongue03_end,RightBust,RightBust_end,RightShoulder,RightArm,RightForeArm,RightHand,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex3_end,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle3_end,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky3_end,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing3_end,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb3_end	VRM_VERSION_NONE	chest
LeftBust	-0.04690451547503	-0.04690451547503	-0.04690451547503	1	0	0	0	1	0	1	1	1	-0.04690451547503	1.22466635704041	-0.07217574119568	1	0	0	0	1	0	1	1	1	1.22466635704041	-0.07217574119568	1	0	0	0	1	0	1	1	1	Hips,,LeftSkirt02,LeftSkirt02_end,LeftSkirt03,LeftSkirt03_end,LeftUpLeg,LeftLeg,LeftFoot,LeftToe,LeftToe_end,LeftSkirt01,LeftSkirt01_end,RightSkirt02,RightSkirt02_end,RightSkirt03,RightSkirt03_end,RightUpLeg,RightLeg,RightFoot,RightToe,RightToe_end,RightSkirt01,RightSkirt01_end,Spine,Chest,LeftBust,LeftBust_end,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex3_end,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle3_end,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky3_end,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing3_end,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb3_end,Neck,Head,HairBack1,HairBack2,HairBack3,HairBack3_end,HairBangs_L,HairBangs_L_end,HairBangs_R,HairBangs_R_end,HairSide1_L,HairSide2_L,HairSide3_L,HairSide3_L_end,HairSide1_R,HairSide2_R,HairSide3_R,HairSide3_R_end,LeftEye,LeftEye_end,RightEye,RightEye_end,tongue01,tongue02,tongue03,tongue03_end,RightBust,RightBust_end,RightShoulder,RightArm,RightForeArm,RightHand,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex3_end,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle3_end,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky3_end,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing3_end,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb3_end	VRM_VERSION_NONE	VRM_BONE_NONE
LeftBust_end	-0.02767348662019	-0.02767348662019	-0.02767348662019	1	0	0	0	1	0	1	1	1	-0.07457800209522	1.24569964408875	-0.18693566322327	1	0	0	0	1	0	1	1	1	1.24569964408875	-0.18693566322327	1	0	0	0	1	0	1	1	1	Hips,,LeftSkirt02,LeftSkirt02_end,LeftSkirt03,LeftSkirt03_end,LeftUpLeg,LeftLeg,LeftFoot,LeftToe,LeftToe_end,LeftSkirt01,LeftSkirt01_end,RightSkirt02,RightSkirt02_end,RightSkirt03,RightSkirt03_end,RightUpLeg,RightLeg,RightFoot,RightToe,RightToe_end,RightSkirt01,RightSkirt01_end,Spine,Chest,LeftBust,LeftBust_end,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex3_end,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle3_end,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky3_end,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing3_end,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb3_end,Neck,Head,HairBack1,HairBack2,HairBack3,HairBack3_end,HairBangs_L,HairBangs_L_end,HairBangs_R,HairBangs_R_end,HairSide1_L,HairSide2_L,HairSide3_L,HairSide3_L_end,HairSide1_R,HairSide2_R,HairSide3_R,HairSide3_R_end,LeftEye,LeftEye_end,RightEye,RightEye_end,tongue01,tongue02,tongue03,tongue03_end,RightBust,RightBust_end,RightShoulder,RightArm,RightForeArm,RightHand,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex3_end,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle3_end,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky3_end,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing3_end,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb3_end	VRM_VERSION_NONE	VRM_BONE_NONE
LeftShoulder	-0.03166590258479	-0.03166590258479	-0.03166590258479	1	0	0	0	1	0	1	1	1	-0.03166590258479	1.30715429782867	-0.02405118942261	1	0	0	0	1	0	1	1	1	1.30715429782867	-0.02405118942261	1	0	0	0	1	0	1	1	1	Hips,,LeftSkirt02,LeftSkirt02_end,LeftSkirt03,LeftSkirt03_end,LeftUpLeg,LeftLeg,LeftFoot,LeftToe,LeftToe_end,LeftSkirt01,LeftSkirt01_end,RightSkirt02,RightSkirt02_end,RightSkirt03,RightSkirt03_end,RightUpLeg,RightLeg,RightFoot,RightToe,RightToe_end,RightSkirt01,RightSkirt01_end,Spine,Chest,LeftBust,LeftBust_end,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex3_end,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle3_end,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky3_end,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing3_end,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb3_end,Neck,Head,HairBack1,HairBack2,HairBack3,HairBack3_end,HairBangs_L,HairBangs_L_end,HairBangs_R,HairBangs_R_end,HairSide1_L,HairSide2_L,HairSide3_L,HairSide3_L_end,HairSide1_R,HairSide2_R,HairSide3_R,HairSide3_R_end,LeftEye,LeftEye_end,RightEye,RightEye_end,tongue01,tongue02,tongue03,tongue03_end,RightBust,RightBust_end,RightShoulder,RightArm,RightForeArm,RightHand,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex3_end,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle3_end,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky3_end,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing3_end,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb3_end	VRM_VERSION_NONE	leftShoulder
LeftArm	-0.06611776351929	-0.06611776351929	-0.06611776351929	1	0	0	0	1	0	1	1	1	-0.09778366982937	1.32086634635925	-0.02041518688202	1	0	0	0	1	0	1	1	1	1.32086634635925	-0.02041518688202	1	0	0	0	1	0	1	1	1	Hips,,LeftSkirt02,LeftSkirt02_end,LeftSkirt03,LeftSkirt03_end,LeftUpLeg,LeftLeg,LeftFoot,LeftToe,LeftToe_end,LeftSkirt01,LeftSkirt01_end,RightSkirt02,RightSkirt02_end,RightSkirt03,RightSkirt03_end,RightUpLeg,RightLeg,RightFoot,RightToe,RightToe_end,RightSkirt01,RightSkirt01_end,Spine,Chest,LeftBust,LeftBust_end,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex3_end,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle3_end,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky3_end,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing3_end,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb3_end,Neck,Head,HairBack1,HairBack2,HairBack3,HairBack3_end,HairBangs_L,HairBangs_L_end,HairBangs_R,HairBangs_R_end,HairSide1_L,HairSide2_L,HairSide3_L,HairSide3_L_end,HairSide1_R,HairSide2_R,HairSide3_R,HairSide3_R_end,LeftEye,LeftEye_end,RightEye,RightEye_end,tongue01,tongue02,tongue03,tongue03_end,RightBust,RightBust_end,RightShoulder,RightArm,RightForeArm,RightHand,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex3_end,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle3_end,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky3_end,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing3_end,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb3_end	VRM_VERSION_NONE	leftUpperArm
LeftForeArm	-0.22263941168785	-0.22263941168785	-0.22263941168785	1	0	0	0	1	0	1	1	1	-0.32042306661606	1.31002926826477	-0.02034735679626	1	0	0	0	1	0	1	1	1	1.31002926826477	-0.02034735679626	1	0	0	0	1	0	1	1	1	Hips,,LeftSkirt02,LeftSkirt02_end,LeftSkirt03,LeftSkirt03_end,LeftUpLeg,LeftLeg,LeftFoot,LeftToe,LeftToe_end,LeftSkirt01,LeftSkirt01_end,RightSkirt02,RightSkirt02_end,RightSkirt03,RightSkirt03_end,RightUpLeg,RightLeg,RightFoot,RightToe,RightToe_end,RightSkirt01,RightSkirt01_end,Spine,Chest,LeftBust,LeftBust_end,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex3_end,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle3_end,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky3_end,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing3_end,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb3_end,Neck,Head,HairBack1,HairBack2,HairBack3,HairBack3_end,HairBangs_L,HairBangs_L_end,HairBangs_R,HairBangs_R_end,HairSide1_L,HairSide2_L,HairSide3_L,HairSide3_L_end,HairSide1_R,HairSide2_R,HairSide3_R,HairSide3_R_end,LeftEye,LeftEye_end,RightEye,RightEye_end,tongue01,tongue02,tongue03,tongue03_end,RightBust,RightBust_end,RightShoulder,RightArm,RightForeArm,RightHand,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex3_end,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle3_end,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky3_end,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing3_end,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb3_end	VRM_VERSION_NONE	leftLowerArm
LeftHand	-0.21280917525291	-0.21280917525291	-0.21280917525291	1	0	0	0	1	0	1	1	1	-0.53323221206665	1.31015288829803	-0.04012286663055	1	0	0	0	1	0	1	1	1	1.31015288829803	-0.04012286663055	1	0	0	0	1	0	1	1	1	Hips,,LeftSkirt02,LeftSkirt02_end,LeftSkirt03,LeftSkirt03_end,LeftUpLeg,LeftLeg,LeftFoot,LeftToe,LeftToe_end,LeftSkirt01,LeftSkirt01_end,RightSkirt02,RightSkirt02_end,RightSkirt03,RightSkirt03_end,RightUpLeg,RightLeg,RightFoot,RightToe,RightToe_end,RightSkirt01,RightSkirt01_end,Spine,Chest,LeftBust,LeftBust_end,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex3_end,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle3_end,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky3_end,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing3_end,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb3_end,Neck,Head,HairBack1,HairBack2,HairBack3,HairBack3_end,HairBangs_L,HairBangs_L_end,HairBangs_R,HairBangs_R_end,HairSide1_L,HairSide2_L,HairSide3_L,HairSide3_L_end,HairSide1_R,HairSide2_R,HairSide3_R,HairSide3_R_end,LeftEye,LeftEye_end,RightEye,RightEye_end,tongue01,tongue02,tongue03,tongue03_end,RightBust,RightBust_end,RightShoulder,RightArm,RightForeArm,RightHand,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex3_end,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle3_end,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky3_end,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing3_end,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb3_end	VRM_VERSION_NONE	leftHand
LeftHandIndex1	-0.07061046361923	-0.07061046361923	-0.07061046361923	1	0	0	0	1	0	1	1	1	-0.60384267568588	1.31803405284882	-0.05950248241425	1	0	0	0	1	0	1	1	1	1.31803405284882	-0.05950248241425	1	0	0	0	1	0	1	1	1	Hips,,LeftSkirt02,LeftSkirt02_end,LeftSkirt03,LeftSkirt03_end,LeftUpLeg,LeftLeg,LeftFoot,LeftToe,LeftToe_end,LeftSkirt01,LeftSkirt01_end,RightSkirt02,RightSkirt02_end,RightSkirt03,RightSkirt03_end,RightUpLeg,RightLeg,RightFoot,RightToe,RightToe_end,RightSkirt01,RightSkirt01_end,Spine,Chest,LeftBust,LeftBust_end,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex3_end,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle3_end,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky3_end,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing3_end,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb3_end,Neck,Head,HairBack1,HairBack2,HairBack3,HairBack3_end,HairBangs_L,HairBangs_L_end,HairBangs_R,HairBangs_R_end,HairSide1_L,HairSide2_L,HairSide3_L,HairSide3_L_end,HairSide1_R,HairSide2_R,HairSide3_R,HairSide3_R_end,LeftEye,LeftEye_end,RightEye,RightEye_end,tongue01,tongue02,tongue03,tongue03_end,RightBust,RightBust_end,RightShoulder,RightArm,RightForeArm,RightHand,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex3_end,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle3_end,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky3_end,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing3_end,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb3_end	VRM_VERSION_NONE	leftIndexProximal
LeftHandIndex2	-0.0285781621933	-0.0285781621933	-0.0285781621933	1	0	0	0	1	0	1	1	1	-0.63242083787918	1.32068574428558	-0.06078374385834	1	0	0	0	1	0	1	1	1	1.32068574428558	-0.06078374385834	1	0	0	0	1	0	1	1	1	Hips,,LeftSkirt02,LeftSkirt02_end,LeftSkirt03,LeftSkirt03_end,LeftUpLeg,LeftLeg,LeftFoot,LeftToe,LeftToe_end,LeftSkirt01,LeftSkirt01_end,RightSkirt02,RightSkirt02_end,RightSkirt03,RightSkirt03_end,RightUpLeg,RightLeg,RightFoot,RightToe,RightToe_end,RightSkirt01,RightSkirt01_end,Spine,Chest,LeftBust,LeftBust_end,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex3_end,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle3_end,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky3_end,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing3_end,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb3_end,Neck,Head,HairBack1,HairBack2,HairBack3,HairBack3_end,HairBangs_L,HairBangs_L_end,HairBangs_R,HairBangs_R_end,HairSide1_L,HairSide2_L,HairSide3_L,HairSide3_L_end,HairSide1_R,HairSide2_R,HairSide3_R,HairSide3_R_end,LeftEye,LeftEye_end,RightEye,RightEye_end,tongue01,tongue02,tongue03,tongue03_end,RightBust,RightBust_end,RightShoulder,RightArm,RightForeArm,RightHand,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex3_end,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle3_end,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky3_end,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing3_end,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb3_end	VRM_VERSION_NONE	leftIndexIntermediate
LeftHandIndex3	-0.01600015163422	-0.01600015163422	-0.01600015163422	1	0	0	0	1	0	1	1	1	-0.6484209895134	1.3225200176239	-0.06142902374268	1	0	0	0	1	0	1	1	1	1.3225200176239	-0.06142902374268	1	0	0	0	1	0	1	1	1	Hips,,LeftSkirt02,LeftSkirt02_end,LeftSkirt03,LeftSkirt03_end,LeftUpLeg,LeftLeg,LeftFoot,LeftToe,LeftToe_end,LeftSkirt01,LeftSkirt01_end,RightSkirt02,RightSkirt02_end,RightSkirt03,RightSkirt03_end,RightUpLeg,RightLeg,RightFoot,RightToe,RightToe_end,RightSkirt01,RightSkirt01_end,Spine,Chest,LeftBust,LeftBust_end,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex3_end,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle3_end,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky3_end,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing3_end,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb3_end,Neck,Head,HairBack1,HairBack2,HairBack3,HairBack3_end,HairBangs_L,HairBangs_L_end,HairBangs_R,HairBangs_R_end,HairSide1_L,HairSide2_L,HairSide3_L,HairSide3_L_end,HairSide1_R,HairSide2_R,HairSide3_R,HairSide3_R_end,LeftEye,LeftEye_end,RightEye,RightEye_end,tongue01,tongue02,tongue03,tongue03_end,RightBust,RightBust_end,RightShoulder,RightArm,RightForeArm,RightHand,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex3_end,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle3_end,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky3_end,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing3_end,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb3_end	VRM_VERSION_NONE	leftIndexDistal
LeftHandIndex3_end	-0.0159952044487	-0.0159952044487	-0.0159952044487	1	0	0	0	1	0	1	1	1	-0.6644161939621	1.32430911064148	-0.06228470802307	1	0	0	0	1	0	1	1	1	1.32430911064148	-0.06228470802307	1	0	0	0	1	0	1	1	1	Hips,,LeftSkirt02,LeftSkirt02_end,LeftSkirt03,LeftSkirt03_end,LeftUpLeg,LeftLeg,LeftFoot,LeftToe,LeftToe_end,LeftSkirt01,LeftSkirt01_end,RightSkirt02,RightSkirt02_end,RightSkirt03,RightSkirt03_end,RightUpLeg,RightLeg,RightFoot,RightToe,RightToe_end,RightSkirt01,RightSkirt01_end,Spine,Chest,LeftBust,LeftBust_end,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex3_end,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle3_end,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky3_end,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing3_end,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb3_end,Neck,Head,HairBack1,HairBack2,HairBack3,HairBack3_end,HairBangs_L,HairBangs_L_end,HairBangs_R,HairBangs_R_end,HairSide1_L,HairSide2_L,HairSide3_L,HairSide3_L_end,HairSide1_R,HairSide2_R,HairSide3_R,HairSide3_R_end,LeftEye,LeftEye_end,RightEye,RightEye_end,tongue01,tongue02,tongue03,tongue03_end,RightBust,RightBust_end,RightShoulder,RightArm,RightForeArm,RightHand,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex3_end,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle3_end,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky3_end,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing3_end,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb3_end	VRM_VERSION_NONE	VRM_BONE_NONE
LeftHandMiddle1	-0.0750817656517	-0.0750817656517	-0.0750817656517	1	0	0	0	1	0	1	1	1	-0.60831397771835	1.32246375083923	-0.04640078544617	1	0	0	0	1	0	1	1	1	1.32246375083923	-0.04640078544617	1	0	0	0	1	0	1	1	1	Hips,,LeftSkirt02,LeftSkirt02_end,LeftSkirt03,LeftSkirt03_end,LeftUpLeg,LeftLeg,LeftFoot,LeftToe,LeftToe_end,LeftSkirt01,LeftSkirt01_end,RightSkirt02,RightSkirt02_end,RightSkirt03,RightSkirt03_end,RightUpLeg,RightLeg,RightFoot,RightToe,RightToe_end,RightSkirt01,RightSkirt01_end,Spine,Chest,LeftBust,LeftBust_end,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandIndex3_end,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandMiddle3_end,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandPinky3_end,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandRing3_end,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,LeftHandThumb3_end,Neck,Head,HairBack1,HairBack2,HairBack3,HairBack3_end,HairBangs_L,HairBangs_L_end,HairBangs_R,HairBangs_R_end,HairSide1_L,HairSide2_L,HairSide3_L,HairSide3_L_end,HairSide1_R,HairSide2_R,HairSide3_R,HairSide3_R_end,LeftEye,LeftEye_end,RightEye,RightEye_end,tongue01,tongue02,tongue03,tongue03_end,RightBust,RightBust_end,RightShoulder,RightArm,RightForeArm,RightHand,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandIndex3_end,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandMiddle3_end,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandPinky3_end,RightHandRing1,RightHandRing2,RightHandRing3,RightHandRing3_end,RightHandThumb1,RightHandThumb2,RightHandThumb3,RightHandThumb3_end	VRM_VERSION_NONE	leftMiddleProximal
