2.697334196277712e-11,0.9999523162841797,1.9115277609671466e-05,7.169958848862734e-08,3.6944178827269525e-09,3.322760377955092e-08,8.16309920992353e-07,2.7704241801984608e-05
4.396500958431249e-12,0.9999172687530518,1.1363403018549434e-07,6.25440943480271e-09,7.193959317142173e-10,6.701410626419602e-08,3.034178234884166e-06,7.947545236675069e-05
1.10798588186245e-12,0.9999690055847168,2.40260469581699e-05,1.1495550289453149e-08,4.894490368556603e-10,3.3671998522777358e-09,1.548989416733093e-07,6.750340617145412e-06
2.9185431849043653e-10,0.9998940229415894,2.33246355492156e-05,3.1946581202646485e-07,1.959624817970962e-08,2.0301892789120757e-07,2.9735701900790446e-06,7.90252088336274e-05
2.951121551991731e-12,0.9999274015426636,8.977169585477895e-08,4.700888567299444e-09,5.245958112354288e-10,5.144674020129969e-08,2.5377501060575014e-06,6.998128083068877e-05
4.621047536052143e-16,0.9999747276306152,2.504181429685559e-05,1.556162421145757e-10,3.3894510462206817e-12,1.5771500425088014e-11,3.1451252713310396e-09,2.4940592879829637e-07
2.2269557621477584e-16,0.9999730587005615,2.670787216629833e-05,1.0986983545180351e-10,2.17819599163116e-12,9.368059279701857e-12,2.1155448504117658e-09,1.8441994598106248e-07
1.0597938325529466e-11,0.9998905658721924,1.9443135101937514e-07,1.1761828844214506e-08,1.449562803124138e-09,1.194322862829722e-07,4.469013219932094e-06,0.00010460650082677603
3.24879148106208e-13,0.9999716281890869,2.4196751837735064e-05,5.682146309027303e-09,2.2163192114899033e-10,1.43531830865129e-09,8.63774261006256e-08,4.038495262648212e-06
6.230380794614021e-12,0.9999643564224243,2.0583973309840076e-05,2.976619484229559e-08,1.4216143817691318e-09,1.1207293759696313e-08,3.735125062576117e-07,1.4604228454118129e-05
2.032852185196443e-12,0.9999351501464844,7.186237382938998e-08,3.5906144724151545e-09,3.9054537381844057e-10,4.03164435169856e-08,2.1648561414622236e-06,6.262603710638359e-05
4.515684267486497e-12,0.9999659061431885,2.1071879018563777e-05,2.486483730024247e-08,1.160289753165955e-09,8.923358940648995e-09,3.1785768328518316e-07,1.2765890460286755e-05
1.0471281333072468e-14,0.9999767541885376,2.2295860617305152e-05,7.854652483985092e-10,2.4008109736350924e-11,1.3767469109193797e-10,1.619179634815282e-08,9.4067837608236e-07
3.504274778340366e-12,0.9999232292175293,9.932325895078975e-08,5.312749795649552e-09,6.01094007901537e-10,5.7658926522208276e-08,2.742533069977071e-06,7.395794818876311e-05
1.0390357194425826e-12,0.9999691247940063,2.4162402041838504e-05,1.1094030583080894e-08,4.7030912497803e-10,3.216346744494558e-09,1.5026445510102349e-07,6.561018835782306e-06
4.6876933758321915e-12,0.9999656677246094,2.0991123165003955e-05,2.538239129989961e-08,1.186471143554968e-09,9.161735370355473e-09,3.238289423279639e-07,1.2956080354342703e-05
2.7873515127951887e-12,0.9999285936355591,8.681718810521488e-08,4.5111843149925335e-09,5.012650849955946e-10,4.956147492407581e-08,2.4744549591559917e-06,6.885357288410887e-05
1.1519945391222971e-14,0.999976634979248,2.233659142802935e-05,8.299362863617432e-10,2.551022934560443e-11,1.467402171995147e-10,1.695704554549593e-08,9.779696483747102e-07
4.0309710430674883e-11,0.9999469518661499,1.8596598238218576e-05,9.177659165970908e-08,4.837787948019923e-09,4.490109262178521e-08,1.0069775271404069e-06,3.3362171961925924e-05
3.556715469019145e-12,0.9999227523803711,1.0016562157488806e-07,5.372644995560449e-09,6.081444792194191e-10,5.826128202102154e-08,2.764072860372835e-06,7.441005436703563e-05
2.918853700406565e-11,0.9999513626098633,1.898119444376789e-05,7.51900515183479e-08,3.897846490019674e-09,3.527745207065891e-08,8.526949386578053e-07,2.8743772418238223e-05
3.066740958401759e-11,0.999950647354126,1.891827560029924e-05,7.760846187920833e-08,4.026778466226233e-09,3.658511005255605e-08,8.734224934414669e-07,2.9428703783196397e-05
4.073634225082445e-12,0.9999185800552368,1.085627374664e-07,5.903362687575964e-09,6.781828987278971e-10,6.381416284284569e-08,2.9611860554723535e-06,7.823907799320295e-05
1.4901864187066849e-09,0.9997950196266174,3.324908175272867e-05,8.767855774749478e-07,6.808628683074858e-08,7.297438173736737e-07,7.843555977160577e-06,0.00016225301078520715
1.4036728446242819e-09,0.9998006224632263,3.278290023445152e-05,8.443664114565763e-07,6.504178173827313e-08,6.966504315641942e-07,7.572233698738273e-06,0.00015749078011140227
5.681945228995445e-21,5.4386582348797674e-08,0.9999996423721313,7.638247012664579e-08,8.093609338288843e-09,8.15520273972871e-21,9.258656260289003e-15,1.784788423719874e-07
7.687775320211661e-16,6.111955735832453e-05,0.9883242845535278,0.01161334291100502,1.2333191534708021e-06,2.7018821208146804e-12,1.3226452293902606e-15,4.205914905242025e-08
2.3056132845074118e-21,4.009439180663321e-06,0.9999959468841553,9.922178634269585e-08,2.3756076966696682e-11,4.195527895679186e-18,1.7480675406938155e-20,6.359729366398059e-13
1.0011411838428685e-11,0.9999368190765381,2.2774973729156045e-07,3.0188356703320096e-08,2.9175506455203504e-09,8.46048138214428e-08,2.9627918252117524e-07,6.249667058000341e-05
2.7226172427674555e-09,0.9996374845504761,1.0843228665180504e-05,9.143727197624685e-07,2.2500002216929715e-07,3.0342898753588088e-06,1.3519024832930882e-05,0.00033406459260731936
1.8552963609863582e-09,0.9997915625572205,1.3301394574227743e-05,7.574242317787139e-07,2.0388362997891818e-07,1.911666004161816e-06,8.294504368677735e-06,0.0001839820615714416
2.065681403706776e-09,0.9997681975364685,1.2244106073922012e-05,7.863532687224506e-07,2.059188943803747e-07,2.196049308622605e-06,9.48962497204775e-06,0.00020695790590252727
1.912038242955919e-17,7.01069729984738e-05,0.9976304769515991,0.0022993646562099457,1.903073920672682e-09,3.414112661201743e-14,3.664479596781367e-17,5.831233274022907e-10
1.291097362779092e-19,0.00010150169691769406,0.9998984336853027,2.9896445319366194e-09,1.7801563174935087e-12,1.3024145293066142e-13,1.3644221119587044e-16,1.4807003279743158e-14
1.6396965701600212e-16,0.00020103828865103424,0.9997989535331726,2.316258829182516e-08,5.16039877496155e-10,9.43031590316945e-12,7.530533835398145e-11,1.2718240904874278e-09
4.586202188788877e-16,4.553915641736239e-05,0.9999510049819946,2.626629566293559e-06,2.515447850015562e-09,1.2534808260800112e-11,2.1104360481416506e-09,7.755614319648885e-07
1.3005366098287063e-12,0.9999885559082031,3.8699536020203595e-08,2.150008171497575e-09,2.448838687385546e-09,1.4402145609437866e-07,1.6618184872640995e-06,9.610005690774415e-06
2.6850217555114943e-22,1.375281158288999e-06,0.9999985694885254,2.1315317566550362e-10,7.946765532944322e-13,5.723148507329866e-18,1.7786738980274646e-17,1.8909645984471757e-12
8.259051000484709e-18,9.310179302701727e-05,0.9999067783355713,4.284315124891691e-10,9.993912364336666e-10,2.981763328000625e-14,7.274641306009855e-11,6.03608754090601e-08
3.090884899117414e-16,0.00019869758398272097,0.9997996687889099,2.1113246706505606e-09,7.976467486514593e-08,4.796954500285722e-12,5.627048267342616e-07,9.117326840168971e-07
5.121197303031844e-12,0.9999867677688599,6.68238158141321e-07,6.023686882627999e-09,3.2189380050340333e-09,8.595520739618223e-08,3.5436648886388866e-06,8.988394256448373e-06
3.580057129873899e-18,1.5696741684223525e-05,0.9999667406082153,1.3686959391634446e-05,1.970477531143544e-10,9.562561517368479e-15,2.2992480654322224e-14,3.870674390782369e-06
2.8588592814584115e-16,0.0001614555367268622,0.9941430687904358,0.005692741367965937,1.7582824796136265e-07,2.9681129515984894e-13,2.261484583786547e-15,2.5682338673505e-06
2.0297733979510963e-19,1.3588618230642169e-06,0.9999984502792358,2.1922782877936697e-07,4.022332744657575e-10,1.8380072324936483e-17,1.6842784288030772e-16,1.2073438915294332e-09
3.8695997794935266e-11,0.9998680353164673,4.364863457340107e-07,4.446852130968182e-08,9.299832903764127e-09,3.130507764126378e-07,1.963970362339751e-06,0.00012913327373098582
8.097830640361927e-15,0.00044353879638947546,0.9986977577209473,0.0008586345356889069,6.579451983235174e-10,2.4468533865729114e-09,4.986735850642798e-13,2.069440174778947e-10
1.3176141955284493e-08,0.0542990118265152,0.833548903465271,0.0007866915548220277,0.10236649960279465,0.003536395262926817,1.2228227319610596e-07,0.005462318193167448
2.473625970722537e-09,0.006342667154967785,0.9924606680870056,0.001183934393338859,9.337081792182289e-06,2.7939026949752588e-06,4.9931774270817186e-08,6.119726663200709e-07
9.080578303177766e-12,0.999921441078186,5.892448129429795e-08,1.6158939075694434e-08,1.4162658601435396e-08,7.619589723617537e-07,1.0779779131553369e-06,7.661912241019309e-05
1.0312935167497956e-16,0.00012452443479560316,0.9994043111801147,0.0004711307119578123,6.692726234325264e-11,1.643010033580694e-11,4.442807239994368e-15,1.0442581244163307e-09
4.832342551722689e-16,0.00011174716928508133,0.9997970461845398,9.116972796618938e-05,1.5487362503563418e-09,7.089911296942475e-11,2.4669529656920486e-15,9.099038363047374e-12
6.319714090013756e-15,0.0009034801041707397,0.9989898800849915,0.00010373514669481665,5.507857503417313e-10,2.787022557182439e-10,6.956676901204162e-10,2.858107109204866e-06
4.024837754745825e-12,0.9999507665634155,4.101005046663886e-08,7.971524773608962e-09,5.01438091049522e-09,3.5471737191983266e-07,6.080574053157761e-07,4.827911834581755e-05
1.025723506131726e-09,0.002849909011274576,0.0024417792446911335,0.9942570328712463,0.0004491108702495694,3.520370839282805e-08,1.2851824493509412e-08,2.131101609847974e-06
2.385321500469924e-18,1.5980800526449457e-05,2.9357332120838464e-09,0.9998743534088135,1.649065779929515e-06,2.09250394789251e-08,8.823523682702325e-16,0.00010801201278809458
4.2313907247267285e-18,4.7391447878908366e-05,1.160906208497181e-06,0.9999510049819946,3.6106530387769453e-07,1.1856454706915542e-10,1.3277895748075687e-17,2.180687186381647e-09
1.793735753192246e-14,0.9999912977218628,2.7246251921297926e-09,9.059458183635627e-10,2.3253380124210743e-11,1.4677238313609564e-09,2.8821391939715113e-09,8.680963219376281e-06
6.753421821770189e-09,0.9990931749343872,1.4362270121637266e-05,1.636027377571736e-06,4.149792971475108e-07,6.328749805106781e-06,2.8088386898161843e-05,0.0008560492424294353
3.8313545044910136e-12,0.9999436140060425,8.915424842825814e-08,2.0196944561234886e-08,1.2538505789194687e-09,4.5827597716652235e-08,1.3223828432273876e-07,5.6162079999921843e-05
5.492571730769669e-09,0.9992426633834839,1.3054888768238015e-05,1.4228331792764948e-06,3.573263427369966e-07,5.49131300431327e-06,2.3751934350002557e-05,0.0007132399477995932
2.5531275367945246e-17,0.00019109588174615055,2.618571386392432e-07,0.9998087286949158,4.863445757230522e-10,1.1461952220681582e-10,1.6203991743880982e-16,1.5049550938783796e-08
2.7502184015391895e-13,0.0015383469872176647,4.751143478642916e-06,0.9984511137008667,1.755071998843505e-08,5.684833922714461e-06,3.471660242268526e-12,8.620513369805849e-08
4.270764731445498e-12,0.001257210853509605,0.0008212224347516894,0.9979209303855896,7.034385518522868e-09,6.068908078304958e-07,2.3266318038839273e-10,9.873434692053706e-08
7.864909285361203e-15,0.0005858028889633715,0.00013983850658405572,0.9992741942405701,9.60148557882512e-11,1.6958390247623356e-08,1.2576117230933548e-11,1.7255510442737432e-07
9.845614178539269e-14,0.9999829530715942,1.6949512904318453e-09,7.242358934789195e-10,3.6211103005001632e-09,3.40141696142382e-07,3.406143207485002e-07,1.635939952393528e-05
9.441677739696673e-18,0.00011888037988683209,5.238206881585938e-07,0.9998806715011597,1.6142823189291278e-11,5.582839190942934e-10,1.0335538374044335e-16,2.3563930806602684e-09
7.715501821421375e-14,0.0005841170204803348,0.00012005677854176611,0.9992936849594116,2.5943611148271373e-10,2.6543478526264153e-08,5.950950669741939e-12,2.0749489522131626e-06
7.501796425268652e-15,0.0013507006224244833,3.290876338724047e-05,0.998576283454895,3.354006655742481e-11,1.4478017007490962e-08,1.7605500390871498e-11,4.009232361568138e-05
4.533115690544959e-13,0.9999834299087524,4.991690172317931e-09,2.3055679587713485e-09,5.668138181036397e-10,8.15582410496063e-08,2.4288053168675106e-07,1.6254140064120293e-05
5.499708211982706e-21,1.3565256267611403e-05,1.961646205472789e-07,0.9999861717224121,2.5824847360404746e-13,8.81903396338958e-14,7.198581673749117e-19,2.9225416753320133e-08
2.7161066617095473e-22,3.538980990924756e-06,3.844996321333838e-09,0.9999964237213135,1.3276656250088559e-12,8.659143280881354e-14,4.167213787654831e-20,3.6334341757537914e-08
2.9739969993742806e-16,0.0001811558031477034,7.180929969763383e-05,0.9997469782829285,4.396033814746403e-10,2.5439464770848907e-11,2.6128567201972068e-15,3.515083690786014e-08
1.883806825808687e-11,0.9997820258140564,1.595914511653973e-07,2.427566947460491e-08,4.8354218407098415e-09,2.666431555553572e-07,2.1365647171478486e-06,0.0002154696558136493
1.3434452677207633e-23,8.343214176420588e-06,7.08124467283601e-16,0.9999916553497314,8.323021972686008e-15,1.5202069603148516e-09,1.1915964531299418e-19,2.7561595228320357e-09
9.629780357996685e-15,0.0015738597139716148,6.9019385762203456e-09,0.8053410053253174,0.0007476687896996737,0.027271289378404617,5.321893967180635e-12,0.16506622731685638
6.642927874445093e-10,0.007606131490319967,1.326509936916409e-05,0.9729332327842712,2.982255864480976e-06,0.01921897381544113,1.1491804485785906e-07,0.00022540101781487465
1.3545641171230915e-11,0.9998125433921814,9.052389771113667e-08,1.8282415581438727e-08,1.2312453279150759e-08,7.596993327751989e-07,1.2895958434455679e-06,0.00018533188267610967
4.5773420522621265e-23,1.4788472071813885e-05,1.8501185826413913e-12,0.9999852180480957,3.2221112137729904e-15,2.027146029162652e-12,2.8036117177399935e-20,3.878067200702162e-09
9.319301124357975e-21,6.01159299549181e-05,1.4406296251420758e-12,0.9999396800994873,1.084071287599242e-11,1.8860832895484236e-09,2.3353614458329463e-18,2.0249760268598038e-07
1.028944129422701e-18,5.2718998631462455e-05,2.8601789825444257e-09,0.9999473094940186,7.612779086589236e-14,1.5918739937337278e-10,5.399190764310659e-16,4.880552850750064e-09
3.7396718751206426e-13,0.999956488609314,6.0559210979249656e-09,2.0806232292613913e-09,1.4433952921777404e-09,1.464575944964963e-07,1.2725304543437232e-07,4.323343455325812e-05
4.474687842481728e-10,0.00036156835267320275,0.0001601242838660255,0.0001311744999838993,0.9974168539047241,1.5161576882860572e-08,1.0763155842141714e-05,0.0019194906344637275
8.218529447213876e-15,0.9999879598617554,1.6216108456035272e-09,5.214929599262064e-10,1.8848419353068024e-11,1.056088105855224e-09,1.6212057252218415e-09,1.2033885468554217e-05
1.92092977809033e-12,0.9999527931213379,7.172423721613086e-08,1.920919068254534e-08,9.136675305221331e-10,2.4011233890064432e-08,4.2490828633390265e-08,4.709817221737467e-05
4.312059390110257e-12,0.999927282333374,1.2152990791491902e-07,2.2362439011658353e-08,1.7879111524621294e-09,4.860438096443431e-08,1.0603262978747807e-07,7.239328988362104e-05
3.229273402502453e-13,0.9999920129776001,1.910689384487796e-08,7.338905039233623e-09,8.261769046669087e-11,6.371239535951645e-09,2.5968750705374077e-08,7.964737960719503e-06
1.926563563629108e-14,0.9999909400939941,2.7405415714554238e-09,9.947113133179641e-10,2.3670520404861506e-11,1.5207715087228735e-09,2.905153007048966e-09,9.027459782373626e-06
3.9995001126051644e-13,0.9999836683273315,2.6558007348853607e-08,6.137918173720891e-09,1.5487380822243324e-10,8.1705673338206e-09,2.565546886046377e-08,1.634085492696613e-05
1.7863799632242272e-12,0.9999589920043945,5.8470348562877916e-08,1.2580459340938432e-08,6.402455232645821e-10,2.6510033279691925e-08,8.13547416100846e-08,4.091809751116671e-05
1.823232277976014e-15,0.9999982118606567,1.1498862972914026e-09,2.2804136357024163e-10,1.998174195549929e-12,2.0002656475615055e-10,8.342010970885383e-10,1.7418069546693005e-06
1.687134980332683e-11,0.0015132257249206305,4.054950477438979e-05,9.538676386000589e-05,0.9983139038085938,2.0387353288242593e-05,6.598069313135113e-10,1.6577756468905136e-05
7.171596353830646e-17,1.3249712537799496e-05,9.53166538752992e-12,1.0419852515042294e-05,0.9999716281890869,4.665524556912715e-06,4.490340611411911e-15,4.068056114192586e-09
1.6270512498070544e-12,0.00010442148050060496,4.5659802708541974e-05,6.19899365119636e-05,0.9939917922019958,5.186471389606595e-05,5.4271929832150345e-12,0.005744320806115866
1.996034326050885e-14,0.9999711513519287,1.7826740084103676e-09,4.821854027170502e-10,4.794742380909156e-11,3.8778646960224705e-09,8.441923604607382e-09,2.879537350963801e-05
5.187556113839253e-13,0.0021988251246511936,1.3585132130344846e-08,1.9155185881913894e-08,2.2105921743786894e-05,0.9976323843002319,0.00014533290232066065,1.2375611504467088e-06
2.3901634997928155e-15,0.9999933242797852,3.9930125872444933e-10,5.127911428814969e-10,6.0446981621498086e-12,4.857464430685354e-10,3.8224970411171455e-10,6.617375674977666e-06
6.561358444415188e-13,0.9999366998672485,5.592331486781177e-09,4.831737854260609e-08,5.377525646999004e-10,2.3261018000653166e-08,5.392041035889861e-09,6.322449189610779e-05
1.5739852997354031e-12,0.9999310970306396,1.8795178746700003e-08,3.0261396943842556e-08,7.357935927210235e-10,3.3090920226186427e-08,2.7854031969809512e-08,6.885670154588297e-05
1.3044324734950985e-12,0.9999774694442749,1.1251799492129066e-08,2.7060634621989266e-08,5.375335176971419e-10,3.7750123027535665e-08,2.950042699012556e-08,2.2555597752216272e-05
3.8431714408093676e-13,0.9999738931655884,1.4409923032587812e-08,8.990005184728034e-09,1.851656467044549e-10,1.0153413221303254e-08,1.6040912598214163e-08,2.604421206342522e-05
4.067514283289525e-13,0.9999700784683228,7.918534272732813e-09,1.9228107106528114e-08,2.4286420097219263e-10,1.2190858988958553e-08,7.353049724656557e-09,2.996095827256795e-05
3.246558837738389e-12,0.9999436140060425,5.5019341971274116e-08,3.1429841840235895e-08,8.697518816269678e-10,4.020505528501417e-08,7.22476656278559e-08,5.625105768558569e-05
2.8220240949833678e-15,0.9999940395355225,7.31236793338752e-10,3.8433570215268276e-10,5.670376928418319e-12,4.4967093937309244e-10,6.512717032336468e-10,6.000220764690312e-06
6.793309946691306e-14,0.0005251119146123528,9.418499757885002e-08,1.4879651288879359e-08,3.896296675520716e-06,0.9994415640830994,4.3969762941742374e-08,2.9319677196326666e-05
9.268480487224437e-14,0.0001926308177644387,6.969200683215604e-08,1.2081925888196565e-05,8.359284947800916e-06,0.9997856020927429,6.156967297110683e-11,1.2537631164377672e-06
6.754839743106089e-13,0.0003210808790754527,6.40117036709853e-07,3.138347892672755e-06,2.432741439406527e-06,0.9996194839477539,1.8236539389704376e-08,5.325114034349099e-05
4.251128596821814e-14,0.9999793767929077,2.9227045228452653e-09,1.1125139698364706e-09,6.473953317875925e-11,4.755704718917286e-09,7.874311869215944e-09,2.0651212253142148e-05
