2.6946531765186724e-17,1.088228955836712e-07,0.9974954128265381,8.029516607166443e-08,5.499498629386e-15,3.234553900763326e-12,6.476606813521357e-06,1.1562029111900074e-09,1.2770379953508382e-06,2.3686757000263015e-09,1.560885448373929e-16,2.9017671647696766e-14,6.045174359314842e-06,3.9837621443439275e-05,2.043485558544944e-08,2.5285519456019756e-08,0.0011573471128940582,4.6074553949893016e-08,8.971414899860974e-06,7.552182153666294e-17,1.2547430650045044e-08,1.2213165518915048e-06,1.0625320068236022e-10,6.9296157353959664e-12,1.8861678847481925e-14,1.0988724687133189e-11,8.111954299335017e-18,4.8514977571325474e-14,1.850343738233309e-20,2.2403902340868036e-16,9.70809378371637e-21,6.389492407388175e-11,1.4331575926007645e-09,5.164887614816926e-13,1.755330082675588e-11,3.07977775226842e-11,2.9208236523858844e-11,1.9091358183877033e-15,3.220361328407258e-14,5.2918430526460725e-08,2.9916801356371942e-15,4.3477716785596525e-16,5.722185255506548e-19,2.2216340129588372e-15,1.8641506185370325e-14,2.851374125418908e-14,8.116693878808823e-17,7.566870047215346e-11,1.1592740065680118e-06,1.2409216651576571e-05,1.699077216699152e-07,1.4864850669815688e-11,4.4553999378749154e-10,1.3370025975234512e-08,1.5308854628415247e-08,0.0012688625138252974,4.63780992276952e-07
6.265803446604261e-24,0.9999444484710693,3.5258796060588793e-07,8.507569873472676e-06,4.714619626988687e-23,7.843412595011514e-17,1.058695769939888e-10,4.19946255547643e-09,2.585097469420816e-09,5.469614561617875e-13,3.1336400608218157e-21,5.835030826166531e-15,1.1224345826121862e-06,9.22260212643522e-10,1.0303741859729598e-08,1.8817750913058262e-07,4.5299453631741926e-05,4.172861227836212e-15,7.063998691547724e-11,2.391566355760058e-14,2.969303275479618e-11,1.7772645199065282e-14,5.302195673216171e-19,3.927697980272785e-18,7.990168575297017e-20,1.5536793949845018e-15,2.357218918037836e-19,2.9981708305273913e-13,1.0849701327419227e-22,4.7497131112894924e-15,8.669838973942258e-20,7.438560333558435e-15,1.1445997144879372e-12,1.2050577060752942e-18,7.351611369201376e-17,8.098180329443871e-13,9.382000298095667e-17,2.5250361854072033e-16,3.536676883419474e-18,7.434618892743217e-11,4.362700683885846e-18,1.0452094739797957e-16,6.678801870543588e-23,1.3518115615405987e-17,4.748895512737155e-16,9.220543165794348e-14,1.6309427079889134e-19,1.0058821180505828e-15,8.892041291654051e-13,3.737323493215039e-13,2.978761714286099e-13,9.978638924136368e-16,1.3127771565884051e-17,5.276211689775323e-10,2.8022601058184937e-14,1.7251217815372755e-11,7.827875236898763e-08
2.0565578794508148e-15,9.102817458139789e-12,7.351091957374933e-11,4.698515798651215e-09,0.2784583866596222,6.373676342263934e-07,5.5003379628715265e-08,5.142985173733905e-06,1.084788982552709e-05,0.7155042290687561,1.4981347931097844e-06,0.0005150775541551411,7.614518043874696e-11,1.469451782476483e-09,1.1572974472073838e-05,6.537956374202958e-12,5.274902476620769e-12,6.559554321938776e-08,8.210460691771004e-06,4.039944542455487e-06,5.740911390716974e-08,0.0002771434956230223,2.697128820727812e-06,2.1200634137130692e-08,0.0004323148459661752,1.7924040723871215e-11,1.2523200894065667e-06,1.107845477681113e-12,3.716188956559563e-08,3.5104852358358585e-09,1.611835926951244e-07,1.017501707889501e-10,2.013582900417532e-07,9.859605576423291e-09,1.0750450529783961e-09,1.0131725680651016e-08,1.3915562249167124e-06,9.396133100381121e-05,1.7167323562716774e-08,9.377769828039506e-13,0.00011193867976544425,1.1142529956487124e-06,5.901817075937288e-06,1.3272656307350417e-09,3.888330768475612e-10,1.4991687891097172e-09,1.0984272380554216e-09,3.575595474103466e-05,4.185195939809816e-11,9.608456252863107e-09,5.361157295880048e-09,0.000166931509738788,0.004347477573901415,4.148749122023787e-10,1.7910125507114572e-06,2.5388591229358326e-09,7.142335789467325e-08
4.430735908765251e-16,6.183250800262385e-09,8.422140762576191e-11,5.408338221712938e-10,7.148788427002728e-05,0.0002891895710490644,7.523135991505114e-06,6.523242973344168e-06,1.7108874317273148e-07,0.9902694225311279,1.1677641396090621e-06,0.00017358896730002016,1.157578708443907e-06,4.31236060194351e-08,0.006595883052796125,2.570673673929491e-09,1.6300810701253e-10,3.0300617570588884e-10,2.30787151167533e-07,9.862425940809771e-06,3.087245931965299e-05,6.252239614923383e-08,2.1431662844406674e-07,4.406136479978562e-12,6.857837888674112e-07,1.312882094706147e-12,2.2426116629503667e-05,1.2852271330521248e-11,1.9140811957640835e-07,1.795845673768781e-05,5.2830250751867425e-06,7.222831816151853e-13,7.934262669095915e-08,3.1515256983943862e-12,3.057950160451073e-12,3.2385913950605527e-09,1.237832281120177e-09,0.0009952716063708067,1.0859514398831038e-09,1.263537993852204e-12,9.367788879899308e-05,1.936928271106808e-07,1.1628630502968917e-08,4.037058187744691e-11,5.1029875436370276e-08,7.94366172840455e-09,3.1107352249648557e-09,0.0003127928648609668,4.5723012181975164e-11,7.272896174193022e-11,5.8172903993902736e-11,0.0001062507217284292,0.0008627926581539214,1.306568492509541e-06,0.00012301884999033064,2.954648525843595e-09,5.244010026217438e-07
2.824038163717936e-34,1.0,4.7699280687364185e-17,4.8806035112070335e-17,4.467794102164661e-30,5.483542010967387e-16,2.8231434117537146e-12,3.827044988976107e-18,8.968609502613023e-20,4.1259977403659384e-17,2.0282187911535725e-21,2.0660101384849072e-17,6.4469493112062626e-12,2.85088459860891e-17,1.4517420468887487e-12,1.7441881427200878e-16,9.319100160828155e-17,1.8468310586359513e-24,3.3036284302204526e-25,2.223425222944484e-16,3.5118955448841204e-17,7.610135952656251e-28,1.0209575816213788e-29,2.040817986790806e-33,3.6728967005521766e-28,5.966486840804771e-25,3.769015826237766e-20,2.2851125140306565e-24,2.1619757049036805e-23,5.575908703934202e-17,7.127679124179213e-22,7.730246766230955e-27,5.384178787728395e-21,1.1525044084670975e-30,1.8818565469446804e-31,4.2263213752751974e-26,3.9012416955135326e-28,2.959494358559493e-22,4.673371746862581e-24,1.3275492736697432e-19,1.5191648547740852e-20,3.430154523034295e-22,1.2220060404617254e-28,1.8558336440569225e-26,4.3993121113877496e-17,2.5237712974095553e-23,1.0280825077236277e-21,2.9996291275493393e-21,9.730770288480242e-27,2.193311162001546e-29,9.847538650636463e-27,1.9655190419437428e-19,6.30097668360819e-25,1.735373095224091e-10,2.0271224133348346e-19,1.0517829201200648e-24,1.4468251249843966e-11
2.2367385957706298e-40,1.0,2.8233983081423363e-22,4.692569765619184e-19,3.754936046061699e-36,9.03328989702552e-22,1.9877495881145302e-17,9.84163983179107e-20,9.275266384824897e-24,9.37048009748221e-22,1.544131589244768e-26,8.061148103554883e-21,1.3658509612495158e-14,6.217011531869346e-23,5.821389042913645e-16,1.1815667589557657e-19,3.715724715274037e-20,5.031791401632695e-30,2.187536306202284e-30,1.0193488136375707e-17,1.2817800738685093e-21,1.7148532885134155e-34,3.394943053516815e-36,4.702969242342199e-39,4.8156873799480055e-33,7.624656591749925e-30,1.588076694506794e-24,2.4570503859057092e-27,6.331446062441942e-28,6.994492564436645e-20,8.333852007878172e-25,2.4621307521193416e-31,3.0978749555815884e-26,2.6087589218244263e-36,5.578489816932077e-37,1.6179249961779995e-29,4.9513144487779425e-34,2.407085546246444e-25,1.2971618454227915e-28,3.985302810640753e-24,4.292894764551238e-25,1.1646478629317835e-25,1.1973940860845952e-33,4.066993222489083e-31,1.702259546606529e-21,1.518158035791575e-26,1.8046393446471987e-26,1.184550222680367e-26,1.3216337186948344e-32,2.187455511720487e-35,1.898388699494645e-32,1.4001314713064064e-24,2.510921761040052e-31,2.3412871576374006e-14,3.6619219043198826e-24,7.481887066430126e-31,2.910744655219388e-15
3.4134643215875883e-34,1.0,3.538951630103995e-18,1.926387973699142e-16,5.146363544623161e-30,7.705648244794318e-16,2.5496840966657275e-13,2.2702282931428164e-17,1.4666294831598486e-19,2.652942395607339e-16,4.974157010508062e-22,1.003859773949454e-16,8.468150659857177e-12,2.3335352378355823e-17,3.835052414524753e-11,4.540227357994282e-16,6.302712338817349e-16,3.2922804195798155e-25,2.5983261865745857e-24,1.5569875880391219e-15,2.3963041180834947e-16,2.3350805203039364e-28,2.747157569340625e-30,6.737176159741041e-33,2.8062538404461808e-27,1.7599062782744217e-25,2.678972789275357e-19,1.3028985744988724e-22,1.1421712573948397e-22,1.2136798405610336e-15,1.0525958920855373e-20,1.9787062026532793e-27,1.335008843363709e-20,2.2136431893781144e-30,1.5868910425366297e-30,5.405818250522844e-25,2.687497051918878e-28,1.4291118663721965e-20,8.815440743678153e-25,4.2723868944841076e-20,4.125377512587828e-20,5.8207750547915396e-21,5.270341478072184e-28,6.619201200622083e-26,1.517412210275041e-17,2.3755545254014226e-22,2.6849026059603697e-22,4.253977279093401e-20,7.224184175514317e-26,2.1419311126672172e-29,1.3160934719607507e-26,5.748096688194772e-19,1.3569712148523412e-24,6.733988366924848e-11,1.0080217461262116e-19,3.784768747899622e-25,7.444407069956416e-12
1.1700416182379068e-38,1.0,1.0007143607012907e-21,5.184088550609165e-18,2.5088020324848326e-34,4.78902774921339e-20,8.762502899786534e-17,2.942973582228673e-18,2.415100311906769e-22,1.2437867676441216e-19,2.2054810485607346e-25,3.854764276591854e-19,1.000882590782709e-13,1.8148475925351973e-21,4.999783410637032e-14,2.6277894379099897e-18,9.239799761709738e-19,5.963539155913673e-29,4.346126697842123e-28,1.5309486570400018e-16,9.5264084089305e-20,5.523446283764366e-33,1.100220238452688e-34,5.585559535840412e-37,7.90112101408027e-31,6.592077828473492e-29,9.227945301247766e-23,1.8123601050528956e-25,4.0994330986703977e-26,3.763273499651332e-18,5.64159682385069e-23,1.700369693662187e-30,1.3421804673098999e-24,1.2743318443848448e-34,6.235332871708792e-35,1.3424958529753609e-27,2.485030616342428e-32,4.920969547032037e-23,7.935628705872388e-28,1.6986316257905154e-23,2.4727017045829953e-23,8.386317174532159e-24,9.422586392038833e-32,1.7410322437825545e-29,7.95444745909051e-21,7.398721499687212e-25,9.894197307989957e-26,1.874447895636381e-24,1.3798618489952317e-30,1.1244872632172083e-33,7.870257704602821e-31,7.377985068059075e-23,3.599698182082405e-29,8.202581002663203e-14,1.0449932495290909e-22,2.7327663963735644e-29,1.5993440634896362e-14
1.0580942505423872e-29,1.0,4.9296322266487256e-15,6.241444264632606e-14,1.2966901918431287e-23,6.2230971244192634e-12,2.359717976574416e-10,4.795424582600127e-13,1.216586815284363e-14,5.205446750727871e-12,4.229665639559249e-16,1.459479672533126e-12,5.96909677241797e-09,6.039411050255683e-13,3.925829883399956e-09,2.1631283461491513e-14,2.4485194958807216e-14,1.0799700062789534e-18,1.0529779138192176e-19,1.1200447036854855e-12,3.8367822374069105e-13,6.26450537598472e-23,1.0782671500758235e-23,9.72324708226452e-25,1.1906068090752046e-19,2.6024669190438127e-21,1.0494586676992561e-16,3.107791878369884e-20,4.7745627513687955e-20,1.9070335588455833e-13,2.75197960538268e-17,2.0112914769582124e-21,4.60456622704482e-18,3.3620978144393025e-25,3.1588443509426484e-25,3.6966401722022756e-19,4.612943029370389e-22,4.1483171776400974e-15,3.3632386156630305e-18,6.784996620069493e-17,3.0688520369121126e-15,9.042724559795408e-17,2.7820334714984225e-22,5.665427365164331e-23,2.7920279478156618e-14,7.176307767804595e-19,3.6526951681846303e-19,1.482313083999844e-16,1.6027270603068468e-22,2.437954558964108e-22,9.46315459310336e-23,8.833625079993925e-16,3.3755275417153633e-17,3.7176171030495198e-09,1.3735919106511781e-14,4.251689607711809e-20,1.6218190124206444e-09
1.955015671307372e-31,1.0,2.805996001232192e-20,9.19411065564233e-15,5.820938059486968e-26,3.5607201730311275e-14,2.283477328393884e-14,1.4854886634586595e-16,7.80915160122018e-18,4.2591699888098675e-14,2.8417717565955667e-19,5.898155363637594e-14,1.7149770102295459e-12,1.9433483526300313e-17,4.153321436772828e-11,4.0430305323101346e-17,1.6234875359231261e-16,1.9189880867504267e-23,6.1180549266522494e-24,3.702904139996771e-13,2.851827064428991e-12,7.029277624603903e-24,4.092341917059801e-25,1.8566309224797067e-29,2.045402336837279e-24,5.398910147423754e-19,3.6781191433378764e-17,1.7097370897073592e-21,2.6825866958766673e-16,5.4975907723756046e-14,2.122588841073792e-14,2.6433145295688874e-24,1.882450695548418e-18,1.834810001731741e-23,1.9914810885673943e-27,7.470078110084205e-24,3.7963221088946494e-25,1.755513833492715e-18,3.516405772377225e-21,1.0202741392298031e-18,7.613194168467593e-18,5.420023208776134e-18,5.0477352712553115e-20,1.5776167003430926e-19,1.0800381585168023e-14,6.865552100331337e-17,1.0597903653082803e-15,1.982727526461537e-18,4.29391042296671e-25,1.3305960133314782e-27,5.1366001568789356e-21,4.700045691183319e-13,2.027158965993739e-21,4.3222755929939183e-10,6.136465223618778e-19,5.87622303409857e-26,7.076592350302446e-12
7.127186158356382e-38,1.0,3.2527841262076624e-24,4.20339669941028e-17,3.7718392128681984e-33,3.7140099310901235e-20,1.688873268213299e-18,2.784141462933538e-18,5.250491577727872e-22,1.617525967700274e-19,7.984345704705806e-25,2.9296888547959184e-18,1.5167693625606563e-14,1.3553584557847938e-22,2.6272336221691908e-14,2.4660089367189857e-19,1.8196116197197486e-19,4.1678613582981146e-29,5.766537587461625e-29,1.8625106780478535e-15,1.149649033422945e-17,4.800468783560367e-31,1.426880576838151e-32,6.976501574945178e-36,2.6093836128931767e-30,3.087624509305098e-25,5.502971496044778e-22,6.522875860675874e-25,1.0197274231300551e-22,2.670537387504179e-17,2.237708380124057e-19,5.71917475715739e-29,9.039553957483953e-24,4.477329148101243e-31,1.4492117919956073e-33,1.5565266625145504e-27,2.448680510658363e-31,1.711778813191365e-22,2.796850872678699e-26,3.977194977142982e-23,8.64672394587796e-23,1.779180855981876e-22,1.138562020059113e-27,7.189653638281013e-26,2.2422284051837766e-19,8.82561525864125e-22,6.207346281840833e-22,2.0369151795732326e-24,7.297036347983658e-31,1.1025694363621575e-33,2.5202341288499782e-28,4.164669884153804e-20,1.1026436432634098e-28,1.5305363584589698e-13,2.8978149021020725e-23,7.0415718030923345e-31,4.438270955045348e-15
